LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CAN,HUR,TOT,PC_LF,M,2015-06,6.9,
CAN,HUR,TOT,PC_LF,M,2015-07,6.9,
CAN,HUR,TOT,PC_LF,M,2015-08,7,
CAN,HUR,TOT,PC_LF,M,2015-09,7.1,
CAN,HUR,TOT,PC_LF,M,2015-10,6.9,
CAN,HUR,TOT,PC_LF,M,2015-11,7.1,
CAN,HUR,TOT,PC_LF,M,2015-12,7.2,
CAN,HUR,TOT,PC_LF,M,2016-01,7.2,
CAN,HUR,TOT,PC_LF,M,2016-02,7.3,
CAN,HUR,TOT,PC_LF,M,2016-03,7.1,
CAN,HUR,TOT,PC_LF,M,2016-04,7.2,
CAN,HUR,TOT,PC_LF,M,2016-05,7,
CAN,HUR,TOT,PC_LF,M,2016-06,6.9,
CAN,HUR,TOT,PC_LF,M,2016-07,7,
CAN,HUR,TOT,PC_LF,M,2016-08,7,
CAN,HUR,TOT,PC_LF,M,2016-09,7,
CAN,HUR,TOT,PC_LF,M,2016-10,7,
CAN,HUR,TOT,PC_LF,M,2016-11,6.9,
CAN,HUR,TOT,PC_LF,M,2016-12,7,
CAN,HUR,TOT,PC_LF,M,2017-01,6.8,
CAN,HUR,TOT,PC_LF,M,2017-02,6.6,
CAN,HUR,TOT,PC_LF,M,2017-03,6.7,
CAN,HUR,TOT,PC_LF,M,2017-04,6.5,
CAN,HUR,TOT,PC_LF,M,2017-05,6.6,
CAN,HUR,TOT,PC_LF,M,2017-06,6.5,
CAN,HUR,TOT,PC_LF,M,2017-07,6.3,
CAN,HUR,TOT,PC_LF,M,2017-08,6.2,
CAN,HUR,TOT,PC_LF,M,2017-09,6.2,
CAN,HUR,TOT,PC_LF,M,2017-10,6.3,
CAN,HUR,TOT,PC_LF,M,2017-11,6,
CAN,HUR,TOT,PC_LF,M,2017-12,5.9,
CAN,HUR,TOT,PC_LF,M,2018-01,6,
CAN,HUR,TOT,PC_LF,M,2018-02,5.9,
CAN,HUR,TOT,PC_LF,M,2018-03,5.9,
CAN,HUR,TOT,PC_LF,M,2018-04,5.9,
CAN,HUR,TOT,PC_LF,M,2018-05,6,
CAN,HUR,TOT,PC_LF,M,2018-06,6.1,
CAN,HUR,TOT,PC_LF,M,2018-07,5.8,
CAN,HUR,TOT,PC_LF,M,2018-08,6,
CAN,HUR,TOT,PC_LF,M,2018-09,5.9,
CAN,HUR,TOT,PC_LF,M,2018-10,5.9,
CAN,HUR,TOT,PC_LF,M,2018-11,5.7,
CAN,HUR,TOT,PC_LF,M,2018-12,5.8,
CAN,HUR,TOT,PC_LF,M,2019-01,5.9,
CAN,HUR,TOT,PC_LF,M,2019-02,5.9,
CAN,HUR,TOT,PC_LF,M,2019-03,5.8,
CAN,HUR,TOT,PC_LF,M,2019-04,5.8,
CAN,HUR,TOT,PC_LF,M,2019-05,5.4,
CAN,HUR,TOT,PC_LF,M,2019-06,5.5,
CAN,HUR,TOT,PC_LF,M,2019-07,5.8,
CAN,HUR,TOT,PC_LF,M,2019-08,5.8,
CAN,HUR,TOT,PC_LF,M,2019-09,5.6,
CAN,HUR,TOT,PC_LF,M,2019-10,5.7,
CAN,HUR,TOT,PC_LF,M,2019-11,6,
CAN,HUR,TOT,PC_LF,M,2019-12,5.8,
CAN,HUR,TOT,PC_LF,M,2020-01,5.6,
CAN,HUR,TOT,PC_LF,M,2020-02,5.7,
CAN,HUR,TOT,PC_LF,M,2020-03,7.9,
CAN,HUR,TOT,PC_LF,M,2020-04,13,
CAN,HUR,TOT,PC_LF,M,2020-05,13.4,
CAN,HUR,TOT,PC_LF,M,2020-06,12.2,
CAN,HUR,TOT,PC_LF,M,2020-07,10.9,
CAN,HUR,TOT,PC_LF,M,2020-08,10.3,
CAN,HUR,TOT,PC_LF,M,2020-09,9.2,
CAN,HUR,TOT,PC_LF,M,2020-10,9.2,
CAN,HUR,TOT,PC_LF,M,2020-11,8.7,
CAN,HUR,TOT,PC_LF,M,2020-12,8.9,
CAN,HUR,TOT,PC_LF,M,2021-01,9.4,
CAN,HUR,TOT,PC_LF,M,2021-02,8.3,
CAN,HUR,TOT,PC_LF,M,2021-03,7.5,
CAN,HUR,TOT,PC_LF,M,2021-04,8,
CAN,HUR,TOT,PC_LF,M,2021-05,8,
CAN,HUR,TOT,PC_LF,M,2021-06,7.6,
CAN,HUR,TOT,PC_LF,M,2021-07,7.4,
CAN,HUR,TOT,PC_LF,M,2021-08,7.1,
CAN,HUR,TOT,PC_LF,M,2021-09,7,
CAN,HUR,TOT,PC_LF,M,2021-10,6.8,
CAN,HUR,TOT,PC_LF,M,2021-11,6.1,
CAN,HUR,TOT,PC_LF,M,2021-12,6,
CAN,HUR,TOT,PC_LF,M,2022-01,6.5,
CAN,HUR,TOT,PC_LF,M,2022-02,5.5,
CZE,HUR,TOT,PC_LF,M,2010-11,6.9,
CZE,HUR,TOT,PC_LF,M,2010-12,6.9,
CZE,HUR,TOT,PC_LF,M,2011-01,7,
CZE,HUR,TOT,PC_LF,M,2011-02,6.9,
CZE,HUR,TOT,PC_LF,M,2011-03,6.9,
CZE,HUR,TOT,PC_LF,M,2011-04,6.9,
CZE,HUR,TOT,PC_LF,M,2011-05,6.8,
CZE,HUR,TOT,PC_LF,M,2011-06,6.9,
CZE,HUR,TOT,PC_LF,M,2011-07,6.6,
CZE,HUR,TOT,PC_LF,M,2011-08,6.4,
CZE,HUR,TOT,PC_LF,M,2011-09,6.7,
CZE,HUR,TOT,PC_LF,M,2011-10,6.6,
CZE,HUR,TOT,PC_LF,M,2011-11,6.5,
CZE,HUR,TOT,PC_LF,M,2011-12,6.5,
CZE,HUR,TOT,PC_LF,M,2012-01,6.6,
CZE,HUR,TOT,PC_LF,M,2012-02,7,
CZE,HUR,TOT,PC_LF,M,2012-03,6.9,
CZE,HUR,TOT,PC_LF,M,2012-04,6.9,
CZE,HUR,TOT,PC_LF,M,2012-05,6.8,
CZE,HUR,TOT,PC_LF,M,2012-06,6.7,
CZE,HUR,TOT,PC_LF,M,2012-07,7.1,
CZE,HUR,TOT,PC_LF,M,2012-08,7.1,
CZE,HUR,TOT,PC_LF,M,2012-09,6.8,
CZE,HUR,TOT,PC_LF,M,2012-10,7.3,
CZE,HUR,TOT,PC_LF,M,2012-11,7.6,
CZE,HUR,TOT,PC_LF,M,2012-12,7,
CZE,HUR,TOT,PC_LF,M,2013-01,6.9,
CZE,HUR,TOT,PC_LF,M,2013-02,7.5,
CZE,HUR,TOT,PC_LF,M,2013-03,7.2,
CZE,HUR,TOT,PC_LF,M,2013-04,6.9,
CZE,HUR,TOT,PC_LF,M,2013-05,7.3,
CZE,HUR,TOT,PC_LF,M,2013-06,6.7,
CZE,HUR,TOT,PC_LF,M,2013-07,6.7,
CZE,HUR,TOT,PC_LF,M,2013-08,7.1,
CZE,HUR,TOT,PC_LF,M,2013-09,7,
CZE,HUR,TOT,PC_LF,M,2013-10,6.6,
CZE,HUR,TOT,PC_LF,M,2013-11,7,
CZE,HUR,TOT,PC_LF,M,2013-12,6.9,
CZE,HUR,TOT,PC_LF,M,2014-01,6.4,
CZE,HUR,TOT,PC_LF,M,2014-02,6.6,
CZE,HUR,TOT,PC_LF,M,2014-03,6.8,
CZE,HUR,TOT,PC_LF,M,2014-04,6.2,
CZE,HUR,TOT,PC_LF,M,2014-05,6.2,
CZE,HUR,TOT,PC_LF,M,2014-06,6.1,
CZE,HUR,TOT,PC_LF,M,2014-07,5.7,
CZE,HUR,TOT,PC_LF,M,2014-08,6.2,
CZE,HUR,TOT,PC_LF,M,2014-09,5.8,
CZE,HUR,TOT,PC_LF,M,2014-10,5.5,
CZE,HUR,TOT,PC_LF,M,2014-11,6.1,
CZE,HUR,TOT,PC_LF,M,2014-12,5.8,
CZE,HUR,TOT,PC_LF,M,2015-01,5.8,
CZE,HUR,TOT,PC_LF,M,2015-02,5.9,
CZE,HUR,TOT,PC_LF,M,2015-03,5.7,
CZE,HUR,TOT,PC_LF,M,2015-04,5.3,
CZE,HUR,TOT,PC_LF,M,2015-05,5,
CZE,HUR,TOT,PC_LF,M,2015-06,5,
CZE,HUR,TOT,PC_LF,M,2015-07,5,
CZE,HUR,TOT,PC_LF,M,2015-08,4.8,
CZE,HUR,TOT,PC_LF,M,2015-09,4.7,
CZE,HUR,TOT,PC_LF,M,2015-10,4.6,
CZE,HUR,TOT,PC_LF,M,2015-11,4.5,
CZE,HUR,TOT,PC_LF,M,2015-12,4.5,
CZE,HUR,TOT,PC_LF,M,2016-01,4.3,
CZE,HUR,TOT,PC_LF,M,2016-02,4.2,
CZE,HUR,TOT,PC_LF,M,2016-03,4,
CZE,HUR,TOT,PC_LF,M,2016-04,4,
CZE,HUR,TOT,PC_LF,M,2016-05,3.9,
CZE,HUR,TOT,PC_LF,M,2016-06,4.2,
CZE,HUR,TOT,PC_LF,M,2016-07,4.2,
CZE,HUR,TOT,PC_LF,M,2016-08,3.6,
CZE,HUR,TOT,PC_LF,M,2016-09,4,
CZE,HUR,TOT,PC_LF,M,2016-10,3.8,
CZE,HUR,TOT,PC_LF,M,2016-11,3.6,
CZE,HUR,TOT,PC_LF,M,2016-12,3.6,
CZE,HUR,TOT,PC_LF,M,2017-01,3.5,
CZE,HUR,TOT,PC_LF,M,2017-02,3.3,
CZE,HUR,TOT,PC_LF,M,2017-03,3.2,
CZE,HUR,TOT,PC_LF,M,2017-04,3.4,
CZE,HUR,TOT,PC_LF,M,2017-05,2.9,
CZE,HUR,TOT,PC_LF,M,2017-06,2.9,
CZE,HUR,TOT,PC_LF,M,2017-07,2.8,
CZE,HUR,TOT,PC_LF,M,2017-08,2.7,
CZE,HUR,TOT,PC_LF,M,2017-09,2.7,
CZE,HUR,TOT,PC_LF,M,2017-10,2.6,
CZE,HUR,TOT,PC_LF,M,2017-11,2.5,
CZE,HUR,TOT,PC_LF,M,2017-12,2.3,
CZE,HUR,TOT,PC_LF,M,2018-01,2.5,
CZE,HUR,TOT,PC_LF,M,2018-02,2.4,
CZE,HUR,TOT,PC_LF,M,2018-03,2.2,
CZE,HUR,TOT,PC_LF,M,2018-04,2.3,
CZE,HUR,TOT,PC_LF,M,2018-05,2.3,
CZE,HUR,TOT,PC_LF,M,2018-06,2.3,
CZE,HUR,TOT,PC_LF,M,2018-07,2.3,
CZE,HUR,TOT,PC_LF,M,2018-08,2.3,
CZE,HUR,TOT,PC_LF,M,2018-09,2.2,
CZE,HUR,TOT,PC_LF,M,2018-10,2.1,
CZE,HUR,TOT,PC_LF,M,2018-11,1.9,
CZE,HUR,TOT,PC_LF,M,2018-12,2.2,
CZE,HUR,TOT,PC_LF,M,2019-01,2.1,
CZE,HUR,TOT,PC_LF,M,2019-02,1.7,
CZE,HUR,TOT,PC_LF,M,2019-03,2,
CZE,HUR,TOT,PC_LF,M,2019-04,2.1,
CZE,HUR,TOT,PC_LF,M,2019-05,2.1,
CZE,HUR,TOT,PC_LF,M,2019-06,1.8,
CZE,HUR,TOT,PC_LF,M,2019-07,2.1,
CZE,HUR,TOT,PC_LF,M,2019-08,2,
CZE,HUR,TOT,PC_LF,M,2019-09,2.1,
CZE,HUR,TOT,PC_LF,M,2019-10,2.2,
CZE,HUR,TOT,PC_LF,M,2019-11,2.1,
CZE,HUR,TOT,PC_LF,M,2019-12,2,
CZE,HUR,TOT,PC_LF,M,2020-01,2,
CZE,HUR,TOT,PC_LF,M,2020-02,1.8,
CZE,HUR,TOT,PC_LF,M,2020-03,1.9,
CZE,HUR,TOT,PC_LF,M,2020-04,2.2,
CZE,HUR,TOT,PC_LF,M,2020-05,2.5,
CZE,HUR,TOT,PC_LF,M,2020-06,2.7,
CZE,HUR,TOT,PC_LF,M,2020-07,2.9,
CZE,HUR,TOT,PC_LF,M,2020-08,2.7,
CZE,HUR,TOT,PC_LF,M,2020-09,2.8,
CZE,HUR,TOT,PC_LF,M,2020-10,3.1,
CZE,HUR,TOT,PC_LF,M,2020-11,3,
CZE,HUR,TOT,PC_LF,M,2020-12,3.2,
CZE,HUR,TOT,PC_LF,M,2021-01,3.2,
CZE,HUR,TOT,PC_LF,M,2021-02,3.2,
CZE,HUR,TOT,PC_LF,M,2021-03,3.4,
CZE,HUR,TOT,PC_LF,M,2021-04,3.3,
CZE,HUR,TOT,PC_LF,M,2021-05,3.1,
CZE,HUR,TOT,PC_LF,M,2021-06,2.8,
CZE,HUR,TOT,PC_LF,M,2021-07,2.6,
CZE,HUR,TOT,PC_LF,M,2021-08,2.8,
CZE,HUR,TOT,PC_LF,M,2021-09,2.6,
CZE,HUR,TOT,PC_LF,M,2021-10,2.4,
CZE,HUR,TOT,PC_LF,M,2021-11,2.2,
CZE,HUR,TOT,PC_LF,M,2021-12,2.1,
CZE,HUR,TOT,PC_LF,M,2022-01,2.2,
DNK,HUR,TOT,PC_LF,M,2010-11,7.8,
DNK,HUR,TOT,PC_LF,M,2010-12,7.9,
DNK,HUR,TOT,PC_LF,M,2011-01,7.9,
DNK,HUR,TOT,PC_LF,M,2011-02,7.9,
DNK,HUR,TOT,PC_LF,M,2011-03,7.7,
DNK,HUR,TOT,PC_LF,M,2011-04,7.6,
DNK,HUR,TOT,PC_LF,M,2011-05,7.5,
DNK,HUR,TOT,PC_LF,M,2011-06,7.6,
DNK,HUR,TOT,PC_LF,M,2011-07,7.7,
DNK,HUR,TOT,PC_LF,M,2011-08,7.7,
DNK,HUR,TOT,PC_LF,M,2011-09,7.8,
DNK,HUR,TOT,PC_LF,M,2011-10,7.9,
DNK,HUR,TOT,PC_LF,M,2011-11,8,
DNK,HUR,TOT,PC_LF,M,2011-12,7.9,
DNK,HUR,TOT,PC_LF,M,2012-01,7.8,
DNK,HUR,TOT,PC_LF,M,2012-02,7.8,
DNK,HUR,TOT,PC_LF,M,2012-03,7.9,
DNK,HUR,TOT,PC_LF,M,2012-04,8.1,
DNK,HUR,TOT,PC_LF,M,2012-05,8.2,
DNK,HUR,TOT,PC_LF,M,2012-06,8,
DNK,HUR,TOT,PC_LF,M,2012-07,7.8,
DNK,HUR,TOT,PC_LF,M,2012-08,7.8,
DNK,HUR,TOT,PC_LF,M,2012-09,7.8,
DNK,HUR,TOT,PC_LF,M,2012-10,7.6,
DNK,HUR,TOT,PC_LF,M,2012-11,7.4,
DNK,HUR,TOT,PC_LF,M,2012-12,7.5,
DNK,HUR,TOT,PC_LF,M,2013-01,7.6,
DNK,HUR,TOT,PC_LF,M,2013-02,7.6,
DNK,HUR,TOT,PC_LF,M,2013-03,7.6,
DNK,HUR,TOT,PC_LF,M,2013-04,7.5,
DNK,HUR,TOT,PC_LF,M,2013-05,7.5,
DNK,HUR,TOT,PC_LF,M,2013-06,7.2,
DNK,HUR,TOT,PC_LF,M,2013-07,7.4,
DNK,HUR,TOT,PC_LF,M,2013-08,7.4,
DNK,HUR,TOT,PC_LF,M,2013-09,7.1,
DNK,HUR,TOT,PC_LF,M,2013-10,7.2,
DNK,HUR,TOT,PC_LF,M,2013-11,7.1,
DNK,HUR,TOT,PC_LF,M,2013-12,7.4,
DNK,HUR,TOT,PC_LF,M,2014-01,7.1,
DNK,HUR,TOT,PC_LF,M,2014-02,7.1,
DNK,HUR,TOT,PC_LF,M,2014-03,6.8,
DNK,HUR,TOT,PC_LF,M,2014-04,6.7,
DNK,HUR,TOT,PC_LF,M,2014-05,6.8,
DNK,HUR,TOT,PC_LF,M,2014-06,6.8,
DNK,HUR,TOT,PC_LF,M,2014-07,6.9,
DNK,HUR,TOT,PC_LF,M,2014-08,6.9,
DNK,HUR,TOT,PC_LF,M,2014-09,6.9,
DNK,HUR,TOT,PC_LF,M,2014-10,6.9,
DNK,HUR,TOT,PC_LF,M,2014-11,6.8,
DNK,HUR,TOT,PC_LF,M,2014-12,6.5,
DNK,HUR,TOT,PC_LF,M,2015-01,6.4,
DNK,HUR,TOT,PC_LF,M,2015-02,6.4,
DNK,HUR,TOT,PC_LF,M,2015-03,6.6,
DNK,HUR,TOT,PC_LF,M,2015-04,6.5,
DNK,HUR,TOT,PC_LF,M,2015-05,6.4,
DNK,HUR,TOT,PC_LF,M,2015-06,6.3,
DNK,HUR,TOT,PC_LF,M,2015-07,6.3,
DNK,HUR,TOT,PC_LF,M,2015-08,6.2,
DNK,HUR,TOT,PC_LF,M,2015-09,6.1,
DNK,HUR,TOT,PC_LF,M,2015-10,6.1,
DNK,HUR,TOT,PC_LF,M,2015-11,6.1,
DNK,HUR,TOT,PC_LF,M,2015-12,6.1,
DNK,HUR,TOT,PC_LF,M,2016-01,6,
DNK,HUR,TOT,PC_LF,M,2016-02,6,
DNK,HUR,TOT,PC_LF,M,2016-03,6,
DNK,HUR,TOT,PC_LF,M,2016-04,6.1,
DNK,HUR,TOT,PC_LF,M,2016-05,6.1,
DNK,HUR,TOT,PC_LF,M,2016-06,6,
DNK,HUR,TOT,PC_LF,M,2016-07,6,
DNK,HUR,TOT,PC_LF,M,2016-08,6,
DNK,HUR,TOT,PC_LF,M,2016-09,6.1,
DNK,HUR,TOT,PC_LF,M,2016-10,6.1,
DNK,HUR,TOT,PC_LF,M,2016-11,5.9,
DNK,HUR,TOT,PC_LF,M,2016-12,5.9,
DNK,HUR,TOT,PC_LF,M,2017-01,6.1,
DNK,HUR,TOT,PC_LF,M,2017-02,6.2,
DNK,HUR,TOT,PC_LF,M,2017-03,6,
DNK,HUR,TOT,PC_LF,M,2017-04,5.8,
DNK,HUR,TOT,PC_LF,M,2017-05,5.9,
DNK,HUR,TOT,PC_LF,M,2017-06,5.9,
DNK,HUR,TOT,PC_LF,M,2017-07,5.9,
DNK,HUR,TOT,PC_LF,M,2017-08,5.9,
DNK,HUR,TOT,PC_LF,M,2017-09,5.7,
DNK,HUR,TOT,PC_LF,M,2017-10,5.6,
DNK,HUR,TOT,PC_LF,M,2017-11,5.4,
DNK,HUR,TOT,PC_LF,M,2017-12,5.4,
DNK,HUR,TOT,PC_LF,M,2018-01,5.1,
DNK,HUR,TOT,PC_LF,M,2018-02,5.2,
DNK,HUR,TOT,PC_LF,M,2018-03,5.1,
DNK,HUR,TOT,PC_LF,M,2018-04,5.3,
DNK,HUR,TOT,PC_LF,M,2018-05,5.2,
DNK,HUR,TOT,PC_LF,M,2018-06,5.1,
DNK,HUR,TOT,PC_LF,M,2018-07,5.1,
DNK,HUR,TOT,PC_LF,M,2018-08,4.9,
DNK,HUR,TOT,PC_LF,M,2018-09,4.9,
DNK,HUR,TOT,PC_LF,M,2018-10,4.9,
DNK,HUR,TOT,PC_LF,M,2018-11,5.3,
DNK,HUR,TOT,PC_LF,M,2018-12,5.1,
DNK,HUR,TOT,PC_LF,M,2019-01,5.2,
DNK,HUR,TOT,PC_LF,M,2019-02,5.1,
DNK,HUR,TOT,PC_LF,M,2019-03,5.4,
DNK,HUR,TOT,PC_LF,M,2019-04,5.2,
DNK,HUR,TOT,PC_LF,M,2019-05,5,
DNK,HUR,TOT,PC_LF,M,2019-06,4.6,
DNK,HUR,TOT,PC_LF,M,2019-07,4.7,
DNK,HUR,TOT,PC_LF,M,2019-08,4.9,
DNK,HUR,TOT,PC_LF,M,2019-09,5.2,
DNK,HUR,TOT,PC_LF,M,2019-10,5.2,
DNK,HUR,TOT,PC_LF,M,2019-11,5.1,
DNK,HUR,TOT,PC_LF,M,2019-12,4.9,
DNK,HUR,TOT,PC_LF,M,2020-01,4.9,
DNK,HUR,TOT,PC_LF,M,2020-02,4.8,
DNK,HUR,TOT,PC_LF,M,2020-03,4.8,
DNK,HUR,TOT,PC_LF,M,2020-04,4.9,
DNK,HUR,TOT,PC_LF,M,2020-05,5.6,
DNK,HUR,TOT,PC_LF,M,2020-06,6.1,
DNK,HUR,TOT,PC_LF,M,2020-07,6.4,
DNK,HUR,TOT,PC_LF,M,2020-08,6.3,
DNK,HUR,TOT,PC_LF,M,2020-09,6.1,
DNK,HUR,TOT,PC_LF,M,2020-10,6,
DNK,HUR,TOT,PC_LF,M,2020-11,5.9,
DNK,HUR,TOT,PC_LF,M,2020-12,6.1,
DNK,HUR,TOT,PC_LF,M,2021-01,6,
DNK,HUR,TOT,PC_LF,M,2021-02,6,
DNK,HUR,TOT,PC_LF,M,2021-03,5.7,
DNK,HUR,TOT,PC_LF,M,2021-04,5.4,
DNK,HUR,TOT,PC_LF,M,2021-05,5.1,
DNK,HUR,TOT,PC_LF,M,2021-06,4.8,
DNK,HUR,TOT,PC_LF,M,2021-07,4.6,
DNK,HUR,TOT,PC_LF,M,2021-08,4.7,
DNK,HUR,TOT,PC_LF,M,2021-09,4.9,
DNK,HUR,TOT,PC_LF,M,2021-10,4.7,
DNK,HUR,TOT,PC_LF,M,2021-11,4.6,
DNK,HUR,TOT,PC_LF,M,2021-12,4.5,
DNK,HUR,TOT,PC_LF,M,2022-01,4.7,
FIN,HUR,TOT,PC_LF,M,2010-11,8.1,
FIN,HUR,TOT,PC_LF,M,2010-12,8.6,
FIN,HUR,TOT,PC_LF,M,2011-01,8.3,
FIN,HUR,TOT,PC_LF,M,2011-02,8.1,
FIN,HUR,TOT,PC_LF,M,2011-03,8.9,
FIN,HUR,TOT,PC_LF,M,2011-04,7.6,
FIN,HUR,TOT,PC_LF,M,2011-05,7.7,
FIN,HUR,TOT,PC_LF,M,2011-06,8.3,
FIN,HUR,TOT,PC_LF,M,2011-07,8.1,
FIN,HUR,TOT,PC_LF,M,2011-08,7.6,
FIN,HUR,TOT,PC_LF,M,2011-09,7.9,
FIN,HUR,TOT,PC_LF,M,2011-10,7.8,
FIN,HUR,TOT,PC_LF,M,2011-11,7.2,
FIN,HUR,TOT,PC_LF,M,2011-12,8,
FIN,HUR,TOT,PC_LF,M,2012-01,7.9,
FIN,HUR,TOT,PC_LF,M,2012-02,7.3,
FIN,HUR,TOT,PC_LF,M,2012-03,7.9,
FIN,HUR,TOT,PC_LF,M,2012-04,7.6,
FIN,HUR,TOT,PC_LF,M,2012-05,7.7,
FIN,HUR,TOT,PC_LF,M,2012-06,7.7,
FIN,HUR,TOT,PC_LF,M,2012-07,7.8,
FIN,HUR,TOT,PC_LF,M,2012-08,8.4,
FIN,HUR,TOT,PC_LF,M,2012-09,8,
FIN,HUR,TOT,PC_LF,M,2012-10,7.7,
FIN,HUR,TOT,PC_LF,M,2012-11,8.2,
FIN,HUR,TOT,PC_LF,M,2012-12,7.7,
FIN,HUR,TOT,PC_LF,M,2013-01,8.6,
FIN,HUR,TOT,PC_LF,M,2013-02,8.5,
FIN,HUR,TOT,PC_LF,M,2013-03,8.2,
FIN,HUR,TOT,PC_LF,M,2013-04,8.2,
FIN,HUR,TOT,PC_LF,M,2013-05,8.6,
FIN,HUR,TOT,PC_LF,M,2013-06,7.4,
FIN,HUR,TOT,PC_LF,M,2013-07,7.8,
FIN,HUR,TOT,PC_LF,M,2013-08,8.2,
FIN,HUR,TOT,PC_LF,M,2013-09,8.5,
FIN,HUR,TOT,PC_LF,M,2013-10,8.1,
FIN,HUR,TOT,PC_LF,M,2013-11,8.9,
FIN,HUR,TOT,PC_LF,M,2013-12,8.5,
FIN,HUR,TOT,PC_LF,M,2014-01,8.4,
FIN,HUR,TOT,PC_LF,M,2014-02,8.7,
FIN,HUR,TOT,PC_LF,M,2014-03,8.8,
FIN,HUR,TOT,PC_LF,M,2014-04,8.3,
FIN,HUR,TOT,PC_LF,M,2014-05,8.7,
FIN,HUR,TOT,PC_LF,M,2014-06,8.9,
FIN,HUR,TOT,PC_LF,M,2014-07,8.1,
FIN,HUR,TOT,PC_LF,M,2014-08,8.5,
FIN,HUR,TOT,PC_LF,M,2014-09,9.2,
FIN,HUR,TOT,PC_LF,M,2014-10,9.2,
FIN,HUR,TOT,PC_LF,M,2014-11,9,
FIN,HUR,TOT,PC_LF,M,2014-12,9.4,
FIN,HUR,TOT,PC_LF,M,2015-01,8.7,
FIN,HUR,TOT,PC_LF,M,2015-02,9.7,
FIN,HUR,TOT,PC_LF,M,2015-03,9.4,
FIN,HUR,TOT,PC_LF,M,2015-04,9.4,
FIN,HUR,TOT,PC_LF,M,2015-05,9.3,
FIN,HUR,TOT,PC_LF,M,2015-06,9.9,
FIN,HUR,TOT,PC_LF,M,2015-07,9.5,
FIN,HUR,TOT,PC_LF,M,2015-08,9.5,
FIN,HUR,TOT,PC_LF,M,2015-09,9.3,
FIN,HUR,TOT,PC_LF,M,2015-10,9.6,
FIN,HUR,TOT,PC_LF,M,2015-11,9.2,
FIN,HUR,TOT,PC_LF,M,2015-12,9.7,
FIN,HUR,TOT,PC_LF,M,2016-01,9.1,
FIN,HUR,TOT,PC_LF,M,2016-02,9.1,
FIN,HUR,TOT,PC_LF,M,2016-03,9.3,
FIN,HUR,TOT,PC_LF,M,2016-04,8.8,
FIN,HUR,TOT,PC_LF,M,2016-05,8.6,
FIN,HUR,TOT,PC_LF,M,2016-06,9.3,
FIN,HUR,TOT,PC_LF,M,2016-07,9.1,
FIN,HUR,TOT,PC_LF,M,2016-08,8.5,
FIN,HUR,TOT,PC_LF,M,2016-09,8.4,
FIN,HUR,TOT,PC_LF,M,2016-10,9,
FIN,HUR,TOT,PC_LF,M,2016-11,9.3,
FIN,HUR,TOT,PC_LF,M,2016-12,8.5,
FIN,HUR,TOT,PC_LF,M,2017-01,8.9,
FIN,HUR,TOT,PC_LF,M,2017-02,9,
FIN,HUR,TOT,PC_LF,M,2017-03,8.9,
FIN,HUR,TOT,PC_LF,M,2017-04,9.3,
FIN,HUR,TOT,PC_LF,M,2017-05,8.8,
FIN,HUR,TOT,PC_LF,M,2017-06,8.9,
FIN,HUR,TOT,PC_LF,M,2017-07,8.5,
FIN,HUR,TOT,PC_LF,M,2017-08,8.4,
FIN,HUR,TOT,PC_LF,M,2017-09,9.1,
FIN,HUR,TOT,PC_LF,M,2017-10,8.2,
FIN,HUR,TOT,PC_LF,M,2017-11,7.9,
FIN,HUR,TOT,PC_LF,M,2017-12,9,
FIN,HUR,TOT,PC_LF,M,2018-01,8.5,
FIN,HUR,TOT,PC_LF,M,2018-02,8.3,
FIN,HUR,TOT,PC_LF,M,2018-03,8.2,
FIN,HUR,TOT,PC_LF,M,2018-04,7.6,
FIN,HUR,TOT,PC_LF,M,2018-05,7.3,
FIN,HUR,TOT,PC_LF,M,2018-06,7,
FIN,HUR,TOT,PC_LF,M,2018-07,7.3,
FIN,HUR,TOT,PC_LF,M,2018-08,7.4,
FIN,HUR,TOT,PC_LF,M,2018-09,7.1,
FIN,HUR,TOT,PC_LF,M,2018-10,7.2,
FIN,HUR,TOT,PC_LF,M,2018-11,7.1,
FIN,HUR,TOT,PC_LF,M,2018-12,5.9,
FIN,HUR,TOT,PC_LF,M,2019-01,6.7,
FIN,HUR,TOT,PC_LF,M,2019-02,7,
FIN,HUR,TOT,PC_LF,M,2019-03,6.4,
FIN,HUR,TOT,PC_LF,M,2019-04,7.1,
FIN,HUR,TOT,PC_LF,M,2019-05,6.8,
FIN,HUR,TOT,PC_LF,M,2019-06,6.2,
FIN,HUR,TOT,PC_LF,M,2019-07,6.6,
FIN,HUR,TOT,PC_LF,M,2019-08,7,
FIN,HUR,TOT,PC_LF,M,2019-09,6.7,
FIN,HUR,TOT,PC_LF,M,2019-10,6.9,
FIN,HUR,TOT,PC_LF,M,2019-11,6.9,
FIN,HUR,TOT,PC_LF,M,2019-12,6.6,
FIN,HUR,TOT,PC_LF,M,2020-01,6.8,
FIN,HUR,TOT,PC_LF,M,2020-02,6.6,
FIN,HUR,TOT,PC_LF,M,2020-03,6.7,
FIN,HUR,TOT,PC_LF,M,2020-04,7.1,
FIN,HUR,TOT,PC_LF,M,2020-05,8.6,
FIN,HUR,TOT,PC_LF,M,2020-06,7.6,
FIN,HUR,TOT,PC_LF,M,2020-07,8.3,
